x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 y
-0.011 4.354 -0.454 1.698 6.367 0.744 5.114 1.724 1.719 4.699 1
1.998 6.757 -1.855 1.357 5.733 2.361 0.932 6.533 3.736 6.492 1
6.508 6.549 -1.493 -0.537 1.116 4.241 -3.941 2.001 6.79 7.422 1
-0.637 6.684 -0.228 0.801 2.08 3.321 1.079 5.192 -0.153 6.295 1
3.598 4.459 0.927 1.775 5.376 1.735 3.004 6.433 5.571 5.189 0
1.46 6.557 0.151 0.762 5.845 0.945 0.602 0.341 1.968 7.016 1
-0.507 1.123 -5.324 -4.785 1.294 6.794 -3.604 2.681 -5.228 0.566 1
1.535 6.5 0.243 1.372 0.974 3.387 -0.962 3.824 3.292 6.046 1
0.964 5.155 -5.491 -4.125 2.22 -0.155 1.863 3.228 -2.665 5.167 1
5.429 2.344 -0.131 0.572 3.607 5.637 2.172 1.076 5.675 2.938 1
2.401 -0.194 1.669 2.625 3.836 5.029 1.4 2.515 5.203 0.227 1
5.142 6.668 0.515 0.768 6.749 4.679 -1.382 -0.904 6.102 6.449 1
1.223 5.002 2.773 2.844 6.739 4.694 -1.158 4.724 3.916 4.723 1
6.555 5.983 1.275 4.902 5.906 2.407 0.011 2.905 11.174 5.515 1
6.675 1.559 -1.362 1.951 2.328 2.999 2.71 4.799 7.938 1.455 1
1.786 4.724 0.265 2.844 0.681 -0.398 -2.734 -0.921 5.12 4.04 0
6.108 5.944 -4.105 -3.934 6.397 -0.832 1.336 0.466 1.999 4.864 1
0.019 -0.616 -3.836 -2.931 4.878 -0.507 -0.516 0.741 -3.158 -2.087 1
6.184 1.699 2.486 2.737 4.296 3.709 -0.696 3.364 9.618 1.88 1
6.934 2.516 -5.395 -2.992 3.786 3.024 -0.699 4.01 3.387 2.294 1
6.805 4.443 -0.146 0.009 5.715 2.802 1.584 4.335 6.149 3.961 1
6.679 5.464 -3.874 -3.769 6.682 -0.775 1.37 0.858 3.616 5.739 1
2.15 0.848 3.108 7.872 2.325 -0.669 -3.302 1.514 10.456 1.203 1
2.61 6.508 -7.395 -2.134 1.398 0.73 4.404 2.168 1.035 6.507 1
0.46 2.231 -7.091 -6.798 5.143 5.638 -2.176 4.624 -6.444 2.906 1
6.987 3.995 2.137 3.779 -0.476 3.296 1.764 0.801 10.422 4.175 1
6.746 0.657 -0.569 -0.144 4.117 5.024 2.23 4.064 6.226 1.224 1
5.637 2.217 -0.764 0.316 4.765 1.068 1.777 5.222 5.902 2.373 1
4.128 1.479 -1.034 -0.591 6.658 2.112 -2.907 4.529 3.672 2.056 0
6.364 5.734 0.177 1.815 0.714 4.36 -4.394 0.188 7.79 5.816 1
2.155 6.527 0.732 5.101 1.315 1.065 0.938 1.761 7.893 5.993 1
2.277 -0.241 2.789 5.083 4.041 0.111 0.151 6.883 6.777 0.129 1
-0.304 -0.261 -0.605 1.303 5.137 0.224 2.027 2.304 0.559 -1.305 1
0.681 3.728 2.842 6.748 6.274 1.846 2.825 -0.36 7.782 3.663 0
6.649 3.052 -3.334 -2.512 4.622 0.33 -1.094 5.613 3.868 2.785 1
1.153 0.499 0.442 3.483 -0.447 4.452 -2.191 5.843 3.592 0.092 1
2.395 4.672 2.11 4.826 5.608 5.516 -2.217 -0.242 7.342 3.969 0
-0.461 4.591 -3.087 -2.434 1.469 4.697 0.248 -0.567 -2.652 5.23 1
1.842 4.715 -1.462 -1.116 4.238 3.448 2.012 1.949 0.729 4.319 1
5.804 6.776 5.221 6.499 2.238 2.739 -1.434 3.705 13.381 7.419 1
4.49 1.2 0.021 5.24 3.13 3.959 -1.04 5.095 8.372 2.092 1
-0.868 5.578 -2.016 -1.688 0.683 6.288 -0.614 -0.979 -3.138 5.453 1
4.676 1.376 -0.648 2.425 -0.522 0.078 -2.123 4.198 6.967 1.134 1
3.416 4.198 -5.638 -4.214 6.345 5.145 0.45 2.42 -0.277 4.28 0
0.164 4.732 -0.679 1.388 1.12 5.703 -0.503 4.027 1.166 4.516 1
-0.42 6.943 -1.364 1.775 4.597 6.964 0.03 6.818 1.358 7.159 1
3.576 2.813 5.198 5.41 -0.684 5.536 -2.217 6.262 8.204 2.836 0
-0.478 -0.979 1.763 1.973 2.303 1.622 2.191 0.947 0.423 -0.225 1
3.795 0.7 -0.244 2.244 2.215 -0.396 2.245 5.457 5.43 1.701 1
3.694 6.701 2.073 5.143 4.768 6.073 3.854 6.776 8.333 6.917 1
1.778 3.299 3.594 5.528 3.265 0.702 -1.699 6.121 7.101 2.078 0
5.097 2.533 -0.096 2.342 5.531 4.189 -0.864 5.026 6.766 2.165 1
6.138 -0.216 -1.483 -1.414 6.359 3.123 1.588 3.782 4.057 0.158 1
2.765 2.067 -2.481 -1.926 5.508 3.096 -1.585 0.927 0.734 2.533 0
1.796 0.586 -0.811 0.715 2.523 0.586 -2.106 6.046 2.355 0.811 1
0.811 6.107 0.234 2.105 -0.152 3.272 4.642 0.725 2.222 6.819 1
-0.864 5.586 -1.403 1.206 0.148 -0.219 2.698 3.876 0.14 4.745 1
3.296 -0.167 1.739 2.968 6.291 4.949 0.324 0.546 6.549 -0.196 1
3.483 4.803 -1.503 0.615 3.586 4.517 1.857 2.846 4.726 5.094 0
4.382 3.21 -2.354 -1.447 -0.037 -0.191 2.108 -0.366 3.389 3.292 0
0.709 3.21 3.545 4.481 4.632 3.63 1.535 1.838 4.72 3.616 1
1.904 2.428 2.769 5.515 0.495 0.534 -1.055 4.461 7.307 2.892 0
1.18 5.936 -0.846 -0.609 5.346 -0.974 3.752 1.823 0.753 6.51 1
4.757 4.461 2.64 4.406 6.704 4.549 -4.224 -0.525 9.5 4.138 1
2.178 3.799 -1.602 -0.917 1.448 -0.591 5.887 2.762 2.077 4.131 0
0.558 0.051 -4.209 -3.972 3.973 4.006 4.408 3.506 -2.647 -0.556 1
2.952 4.04 -0.017 2.287 0.814 4.841 2.275 6.41 5.13 4.743 0
-0.751 6.424 1.181 5.319 5.669 5.1 4.229 0.722 5.1 6.716 1
1.479 1.452 0.627 3.958 4.166 4.501 -2.561 2.771 5.577 1.092 1
6.456 4.238 0.458 3.112 6.97 0.341 -0.692 5.138 9.495 4.394 1
5.185 2.342 2.837 3.04 5.585 1.556 6.355 6.845 8.654 2.102 0
5.799 1.213 5.423 5.629 3.21 0.571 2.793 5.123 11.669 0.165 1
1.5 3.369 6.804 8.151 0.458 0.964 -0.262 0.099 9.449 3 0
-0.352 0.39 -1.296 2.571 3.827 6.74 -1.307 -0.494 2.202 0.296 1
-0.765 -0.677 -1.479 -1.242 4.984 6.956 -3.745 3.856 -1.404 0.077 1
5.595 0.803 -0.845 0.108 2.554 4.923 0.232 -0.204 6.183 0.74 1
5.782 6.695 0.506 1.905 4.912 3.931 3.824 1.778 8.133 6.723 1
4.679 3.57 1.891 2.084 3.177 3.328 4.932 2.518 5.867 4.158 1
-0.909 -0.762 -1.915 1.67 3.036 2.785 -5.387 6.676 0.984 -0.286 1
4.768 2.734 -0.111 1.467 5.455 6.424 0.892 2.258 6.053 3.091 0
4.505 5.79 -3.411 -3.024 6.352 4.966 -2.057 5.158 1.809 5.559 1
5.476 2.397 1.539 1.792 5.579 3.574 1.778 2.094 7.815 2.133 0
3.275 0.437 -4.855 1.096 -0.837 5.514 1.122 6.132 4.473 1.584 0
1.177 3.717 0.317 3.286 1.929 4.589 3.483 6.753 4.746 2.664 1
-0.131 4.642 -1.785 1.508 2.26 1.066 2.169 3.525 1.525 3.88 1
5.251 2.924 2.957 5.457 1.387 5.41 -4.978 -0.002 11.247 2.994 1
0.707 0.586 2.288 5.091 1.043 6.2 -5.984 3.34 5.397 0.616 1
5.814 1.563 -2.299 0.429 2.589 3.161 0.769 5.675 7.166 0.93 1
2.39 5.747 4.944 6.797 6.412 6.758 -2.37 -0.288 9.296 4.731 1
1.055 3.228 -3.127 -0.417 0.715 0.147 -0.054 4.098 0.463 3.243 0
1.093 1.686 -1.007 1.676 -0.55 -0.636 -2.334 2.175 2.855 2.38 1
5.78 -0.567 -0.781 -0.208 1.865 5.151 2.523 5.9 4.683 -0.342 1
6.58 5.608 -5.338 -5.07 5.22 0.164 -0.782 1.549 1.365 5.82 1
1.051 0.402 0.057 1.917 6.227 0.961 -1.477 1.4 2.822 -0.17 1
1.811 2.775 -0.52 0.508 3.638 -0.698 -0.049 4.88 2.011 2.468 0
6.375 0.751 1.862 2.438 -0.08 1.891 5.423 -0.158 9.783 -0.208 1
0.648 -0.014 4.411 7.094 1.77 0.034 -4.75 4.104 7.493 0.426 1
3.492 4.133 0.593 3.59 6.756 2.997 -0.76 5.062 6.646 4.264 0
1.072 0.099 0.348 0.843 1.94 4.165 1.625 2.208 2.154 -0.112 1
6.88 1.44 -1.217 0.036 5.936 4.167 0.837 4.428 6.941 1.249 1
3.776 -0.901 -2.492 0.259 0.118 1.66 2.288 4.958 3.757 -0.208 1
4.144 5.36 -5.822 -4.701 5.256 2.06 3.875 5.547 0.155 5.613 1
4.726 4.671 0.054 1.367 6.679 -0.865 3.034 2.354 5.637 5.206 0
5.013 -0.112 -1.759 -1.693 3.126 -0.93 -2.647 6.844 3.356 -0.328 1
2.112 -0.693 -1.251 1.644 6.105 6.161 -2.7 -0.142 3.861 -0.602 1
4.713 5.804 -3.299 0.49 0.77 3.478 -3.089 2.982 5.747 6.159 1
0.384 3.782 -2.454 -0.173 5.822 6.079 3.379 2.913 0.056 3.735 1
-0.428 -0.112 0.052 0.901 2.839 6.673 0.647 -0.204 0.202 -0.275 1
4.36 -0.413 1.504 2.465 0.601 6.138 9.931 -0.196 6.08 -0.414 1
2.157 0.921 -1.487 -0.448 3.867 6.943 -4.115 2.138 0.903 1.005 1
-0.337 6.135 -1.255 1.278 1.65 -0.121 -2.234 1.448 1.126 6.261 1
6.666 2.07 3.672 5.502 1.823 1.447 -3.252 4.557 11.562 2.264 1
2.203 -0.466 2.048 4.252 3.895 1.874 -9.041 2.338 6.241 0.098 1
5.32 5.867 -1.086 -0.721 1.897 -0.703 -3.446 0.509 4.187 5.84 1
1.36 2.551 3.858 4.872 -0.108 -0.181 0.891 -0.723 5.962 2.631 0
3.809 1.882 -0.314 -0.07 2.954 2.771 -2.6 6.561 3.708 0.864 0
-0.61 3.688 -4.761 -2.73 3.515 5.597 -3.653 6.646 -4.022 3.625 1
4.53 4.505 -1.443 1.598 6.024 1.14 0.9 5.731 5.871 4.851 1
3.786 1.512 -2.934 0.704 1.76 0.287 1.539 6.323 4.024 2.285 0
3.747 3.943 -1.083 0.096 6.592 0.308 -0.124 2.871 3.438 4.022 0
4.167 4.186 -5.034 -2.964 -0.258 1.698 -1.566 3.006 0.169 3.556 1
2.996 1.389 0.274 0.535 3.142 5.046 0.653 1.298 2.149 2.233 0
3.288 4.766 0.673 1.441 2.362 3.075 -1.036 5.841 3.964 4.346 1
2.28 2.879 0.147 1.471 4.74 0.483 -1.201 1.754 3.868 2.513 0
1.144 3.876 0.513 1.258 3.947 5.29 -4.441 2.284 2.681 3.33 1
5.107 1.399 -2.073 -2.03 -0.184 3.845 6.713 -0.913 3.624 -0.08 1
5.069 -0.037 -0.345 0.442 4.937 5.905 4.499 4.391 5.412 -0.684 1
2.418 2.168 6.438 10.11 1.149 1.854 1 -0.031 12.442 2.662 0
3.931 3.639 -2.923 1.07 4.079 0.888 1.513 2.428 4.762 3.45 0
1.797 0.024 -2.168 -1.167 2.131 6.903 -3.484 3.12 0.087 0.123 1
4.966 5.457 -3.474 0.416 0.218 3.8 -4.106 3.457 5.418 6.544 1
4.416 6.856 -1.684 -0.036 1.44 5.74 -1.293 0.504 4.023 6.987 1
4.689 -0.7 4.115 5.949 3.617 5.573 0.515 -0.008 10.772 -0.012 1
5.516 1.576 4.545 5.283 6.601 6.366 -0.169 -0.953 10.516 0.94 1
4.365 6.313 1.056 1.61 6.601 0.851 -2.889 6.544 5.473 7.018 1
4.942 0.2 3.645 8.84 1.978 1.397 -3.604 3.644 13.19 -0.263 1
1.325 1.651 2.355 2.576 5.964 2.24 3.241 6.908 3.341 1.999 0
0.294 1.198 -1.847 0.335 1.206 1.748 2.436 3.93 1.994 1.622 1
3.459 0.995 3.998 5.533 3.739 5.632 -2.98 2.968 9.92 1.121 1
5.893 1.405 0.033 2.503 3.815 -0.501 -0.285 4.909 8.036 1.346 1
2.968 4.766 -0.503 -0.401 1.534 3.403 -2.505 2.813 3.261 4.134 0
3.624 1.159 0.177 0.934 2.706 2.562 0.447 0.145 4.204 1.192 1
0.478 5.079 -2.694 -1.108 -0.251 5.947 -0.569 5.915 -0.722 4.396 1
3.15 2.693 2.149 2.262 0.039 1.879 1.187 6.183 4.363 4.11 0
-0.046 -0.906 1.1 1.392 0.147 3.182 3.652 1.953 1.136 -0.857 1
3.288 5.561 1.535 2.592 4.893 5.831 1.556 2.122 5.973 6.535 1
-0.814 6.698 -2.368 -0.238 2.043 3.349 -4.688 4.288 -0.72 6.869 1
0.954 3.585 -0.748 -0.668 0.082 3.795 -0.081 6.592 -0.118 4.522 1
3.011 2.177 5.478 7.243 4.787 6.553 1.196 4.803 10.435 1.403 0
0.822 6.59 -4.343 -3.358 6.439 0.08 -1.788 4.141 -2.828 6.178 1
1.349 6.374 -2.965 -0.996 4.826 1.4 2.773 5.905 1.575 5.751 1
4.589 2.054 -0.347 0.427 5.518 5.806 1.404 1.54 4.604 1.541 0
3.083 6.263 1.457 2.494 2.627 2.942 1.523 0.08 5.22 6.111 1
2.526 4.316 -1.079 1.045 1.202 5.539 5.328 -0.726 2.629 4.716 0
5.268 0.977 2.846 5.553 3.465 6.454 0.988 0.749 10.323 0.875 1
5.41 0.374 0.403 0.491 5.334 1.085 -0.327 2.905 6.222 1.001 1
4.987 3.245 -0.28 1.123 -0.68 -0.569 -2.565 5.557 5.591 3.025 1
4.321 0.428 1.706 3.322 2.418 5.698 -1.296 0.222 6.887 0.426 1
3.475 5.133 -4.186 -2.271 6.907 3.848 0.658 4.64 1.588 5.316 1
0.25 6.456 -6.464 -4.531 2.226 1.68 -1.855 4.292 -4.015 6.095 1
3.566 6.774 -2.404 -0.552 1.781 6.258 1.754 2.342 2.748 7.065 1
5.335 -0.352 -0.696 2.168 2.594 4.872 1.488 4.733 7.726 -0.854 1
5.968 6.836 -1.129 -1.038 3.185 5.849 1.703 5.649 3.719 7.989 1
5.681 4.677 3.696 9.177 6.193 5.347 3.473 1.277 15.033 4.514 1
2.054 -0.088 4.366 6.715 5.213 0.699 -3.484 1.576 8.073 0.698 1
6.46 2.479 3.21 6.551 2.329 3.787 -3.63 2.141 13.478 2.286 1
3.857 2.365 2.409 4.103 5.899 3.288 -6.043 -0.146 8 3.598 0
5.029 1.277 7.448 10.123 -0.75 4.518 1.87 6.42 14.477 1.137 1
-0.746 6.403 -4.573 -3.144 2.28 4.537 3.129 2.229 -3.404 7.253 1
6.996 4.817 1.842 2.95 -0.42 -0.524 -4.542 0.551 9.769 4.998 1
6.129 0.649 2.139 3.533 0.579 5.013 3.805 1.769 9.041 0.498 1
-0.531 6.407 -1.03 0.909 1.173 0.7 1.328 4.309 0.755 6.402 1
1.357 6.479 2.108 2.638 6.646 6.451 6.226 5.42 4.079 7.186 1
5.649 5.496 0.15 2.132 6.788 3.225 2.371 0.184 8.097 4.679 1
4.717 5.994 1.53 5.083 -0.898 2.24 -4.611 6.02 9.417 5.676 1
5.705 3.723 -1.477 -1.154 4.596 6.555 -3.755 6.573 5.281 3.749 1
3.861 -0.946 3.128 4.559 4.509 -0.95 0.572 1.891 8.194 -0.307 1
0.967 3.532 -3.062 -1.482 2.305 1.277 0.784 3.639 -0.388 4.278 1
6.385 3.146 3.126 4.334 3.922 6.26 3.503 -0.712 10.415 3.48 1
0.653 4.27 -5.279 -3.274 0.722 6.88 1.219 4.951 -2.46 4.136 0
3.538 2.123 0.88 3.457 5.751 1.635 1.801 0.721 6.971 1.865 0
1.067 3.755 -0.23 0.565 -0.046 6.181 -2.174 4.186 1.446 3.384 0
6.949 6.059 3.514 7.866 2.817 0.247 -1.702 -0.053 15.699 6.338 1
0.278 3.717 4.591 6.815 5.612 6.996 2.943 0.889 5.935 3.617 1
6.553 1.224 1.588 2.533 4.53 6.207 0.671 0.088 8.771 1.633 1
3.935 1.94 -2.521 0.895 2.245 -0.706 1.093 4.357 6.112 1.914 0
6.398 6.656 3.387 3.519 1.732 0.06 3.731 5.873 10.669 5.955 1
1.529 4.728 -3.728 -3.575 3.718 -0.359 3.066 1.328 -2.024 4.866 1
3.005 4.104 -4.413 -2.157 0.849 1.173 2.422 3.821 0.915 4.075 0
-0.392 4.412 -2.98 1.159 5.546 1.324 -0.4 6.042 0.631 4.328 1
2.745 -0.492 3.97 5.957 4.64 -0.924 -1.759 5.956 8.918 -0.652 1
4.374 3.334 4.868 7.241 0.91 2.151 3.758 5.897 11.94 3.393 0
3.689 5.292 2.756 2.879 6.666 4.713 -4.112 0.803 5.594 5.524 1
2.344 5.712 0.432 0.657 3.29 -0.573 1.377 5.602 3.162 5.502 1
5.857 -0.447 4.106 5.831 4.146 0.876 -2.232 0.092 11.558 -0.972 1
6.634 6.786 2.224 2.364 2.813 5.419 0.128 2.459 8.438 6.412 1
3.078 6.933 -2.792 -1.99 5.674 3.639 4.467 1.613 1.719 6.349 1
-0.509 3.929 1.004 3.645 4.647 1.457 2.372 3.313 2.515 2.975 1
1.569 6.323 -0.224 0.084 4.398 4.412 -5.204 0.481 2.095 6.9 1
0.542 0.841 -1.042 1.799 1.861 0.565 6.459 6.466 2.203 1.035 1
1.02 0.907 -4.625 -4.133 5 -0.218 3.348 3.767 -3.584 0.77 1
0.475 0.595 -2.662 -0.817 2.932 2.671 -3.97 1.249 0.522 -0.18 1
2.423 0.205 4.291 4.941 4.126 1.368 2.441 1.586 8.603 0.783 1
0.833 6.907 0.847 4.012 6.152 0.587 3.817 1.035 5.273 7.266 1
3.587 3.761 3.346 4.012 2.179 2.126 2.821 1.041 7.572 4.294 0
5.875 -0.786 7.298 9.484 0.651 -0.185 -3.62 1.198 14.757 -0.948 1
3.054 1.514 0.562 1.438 4.596 6.148 -2.379 -0.259 4.583 2.132 0
0.287 2.502 -2.217 -1.874 4.27 4.702 -5.297 1.79 -1.658 2.112 1
4.75 6.742 -0.731 -0.406 5.916 2.754 -0.58 6.447 4.563 6.815 1
0.813 6.253 -3.857 -3.336 4.085 -0.533 2.135 2.275 -2.628 7.077 1
3.699 5.18 2.272 2.431 3.143 0.667 1.34 3.976 6.013 4.952 1
3.182 2.573 1.055 1.177 6.241 -0.538 5.463 4.561 4.335 2.524 0
3.424 2.57 2.886 3.137 1.597 0.168 -5.879 6.471 6.887 2.352 0
5.369 0.569 -5.387 -4.274 1.632 0.463 0.897 2.358 0.747 0.442 1
4.778 6.196 2.133 3.47 3.946 -0.542 0.357 -0.677 8.413 6.102 1
5.379 4.401 -1.857 1.011 4.594 -0.587 -3.24 -0.607 6.184 4.646 1
-0.972 -0.273 0.05 2.376 5.152 6.721 1.815 3.746 0.588 -0.555 1
-0.983 0.912 -1.93 0.349 5.862 4.204 1.114 1.611 -0.03 1.318 1
1.715 6.374 1.52 1.56 2.041 0.46 7.89 2.638 2.68 6.968 1
6.1 1.59 -3.921 -2.318 1.503 0.057 7.448 2.127 3.764 1.296 1
0.528 5.915 5.795 6.609 5.208 5.345 3.329 0.914 7.274 5.328 1
2.497 0.168 -3.202 -2.506 1.716 2.122 -1.043 5.963 0.124 0.119 1
4.187 5.244 1.939 4.309 6.064 6.069 -0.954 5.332 8.17 5.405 1
5.356 0.964 0.515 0.857 6.105 0.94 0.707 -0.026 5.856 1.129 1
4.109 2.726 2.561 3.237 4.478 6.687 4.186 3.379 7.726 2.562 0
1.066 3.769 -1.814 2.817 2.178 2.141 1.224 6.596 3.575 3.626 1
2.552 3.42 -6.68 -2.813 5.727 2.495 -5.822 5.741 -0.585 3.54 0
3.969 2.728 -1.574 -0.954 4.529 3.012 -2.991 2.642 2.989 2.348 0
2.965 6.254 3.837 6.948 -0.49 3.196 4.932 1.028 9.45 6.349 1
-0.817 1.823 2.71 4.696 2.356 4.534 3.849 0.62 3.327 2.371 1
6.339 -0.383 3.44 6.111 2.318 0.82 -4.151 4.487 13.013 -0.483 1
4.281 4.149 -3.405 -2.837 0.017 0.545 -1.957 6.786 1.661 4.146 0
2.984 -0.906 4.465 7.784 1.402 2.435 -0.017 4.013 10.405 -0.982 1
5.806 0.437 3.521 6.219 1.16 0.965 0.627 6.374 12.645 1.144 1
3.95 4.834 -1.773 1.298 6.821 6.627 -3.527 1.483 5.237 3.983 1
6.516 6.606 3.196 4.401 -0.919 -0.295 1.89 6.26 10.811 7.102 1
-0.559 5.111 -5.388 -5.352 -0.243 6.246 -1.25 6.603 -5.676 4.993 1
4.271 -0.716 1.545 1.887 3.323 3.91 -3.723 5.879 6.12 -0.655 1
-0.319 1.775 -1.625 -1.355 -0.22 1.451 3.941 5.682 -2.184 2.228 1
5.052 3.848 3.796 5.371 2.182 6.266 0.229 4.752 11.337 4.226 1
0.125 6.42 -2.343 -1.787 5.464 3.191 2.892 6.628 -1.985 5.743 1
0.792 0.428 -4.5 -3.989 2.473 1.597 1.492 5.129 -3.029 1.129 1
6.332 6.838 3.974 4.711 2.534 4.532 -2.505 0.7 11.128 6.504 1
0.12 -0.348 1.21 1.329 2.775 -0.305 4.405 6.008 2.126 -0.478 1
0.555 -0.882 2.351 2.429 0.248 2.638 0.739 6.239 2.471 -0.91 1
3.974 5.626 -0.576 1.633 6.05 4.381 2.211 1.3 5.711 5.267 1
-0.636 6.514 -1.914 -0.224 1.022 4.343 4.621 5.843 -0.588 5.981 1
6.492 5.159 0.739 1.026 2.401 5.055 -0.935 -0.234 7.65 4.78 1
5.272 2.434 -1.26 4.403 0.49 2.756 -0.888 6.084 9.895 1.981 0
3.197 3.251 -1.117 -0.554 5.623 -0.42 -2.106 -0.762 2.329 4.209 0
2.958 6.773 4.932 6.691 1.959 1.947 -6.309 3.206 9.81 6.658 1
-0.305 4.147 1.25 1.592 0.648 4.528 4.091 3.15 1.483 3.938 1
5.596 -0.817 -1.987 -0.992 -0.757 6.836 3.8 2.925 4.606 -0.19 1
-0.16 4.237 -3.545 -0.682 0.947 1.295 -6.331 6.642 0.039 3.684 1
5.068 2.838 -6.884 -4.621 3.651 5.015 1.633 -0.475 0.282 2.874 0
0.247 -0.721 -1.307 1.104 0.68 4.694 1.055 2.144 1.793 -1.506 1
-0.275 5.322 -2.692 -0.971 4.387 6.067 3.713 4.499 -1.164 5.602 1
0.574 0.222 -3.147 1.554 3.376 2.405 0.073 5.389 1.599 0.18 1
6.691 6.218 1.766 2.659 6.58 6.172 5.535 3.328 9.881 6.293 1
3.032 1.3 2.891 3.382 -0.139 6.774 -4.496 4.715 7.211 1.716 1
3.093 3.998 3.19 5.733 6.464 0.447 3.51 3.995 8.11 4.282 0
0.207 4.901 -1.955 0.82 -0.513 4.187 0.112 6.377 1.665 4.803 1
2.562 2.144 -2.302 -1.197 3.599 5.66 1.74 4.213 1.583 2.691 0
0.828 4.611 4.596 5.299 0.192 5.414 -2.63 3.299 6.057 4.504 1
5.189 -0.542 -3.653 -2.926 -0.8 1.202 -1.322 -0.748 2.687 -0.693 1
1.874 2.788 1.427 2.54 0.813 3.14 -1.093 6.407 4.765 3.561 0
-0.974 2.89 -4.028 -2.867 5.435 4.569 -1.217 0.558 -4.269 3.064 1
5.05 6.058 0.51 2.432 3.779 4.246 -1.667 5.334 7.098 6.289 1
-0.883 6.566 1.401 4.091 2.528 6.212 -1.914 -0.603 3.014 6.222 1
-0.037 2.115 1.108 3.894 2.622 4.476 0.513 0.158 3.431 2.082 1
0.373 0.086 -1.142 4.035 0.768 4.851 -3.127 3.801 4.329 -0.346 1
5.157 6.416 -2.397 -0.375 0.869 -0.532 0.763 5.875 4.369 6.786 1
0.094 3.919 -1.152 -0.831 2.563 5.076 5.407 5.948 -0.192 4.31 1
0.005 3.271 -1.039 -0.145 1.33 3.17 2.218 -0.32 -0.201 2.228 1
1.457 4.359 -0.018 3.526 6.13 5.973 0.299 1.546 5.244 4.338 1
3.99 3.341 7.167 10.017 3.267 3.697 1.962 6.237 13.939 3.246 0
1.238 5.263 1.601 2.836 0.876 0.375 -0.5 2.467 4.136 5.809 1
4.578 5.602 -2.59 -1.823 -0.31 3.007 -0.74 5.384 2.046 4.814 1
3.244 6.715 3.753 4.046 -0.482 6.547 -0.533 3.035 7.822 6.592 1
0.239 -0.869 5.601 5.881 6.257 2.945 -6.309 -0.533 5.541 -0.591 1
2.853 5.925 -3.302 -1.98 2.564 -0.124 -1.625 5.086 1.328 5.338 1
0.746 6.893 -4.896 -3.28 2.464 0.322 3.274 6.672 -1.486 6.815 1
5.74 1.298 -5.879 -4.855 3.241 6.122 -2.521 3.485 0.714 1.353 1
1.854 6.764 -0.781 0.079 -0.195 0.308 3.25 5.426 1.37 6.533 1
-0.484 5.419 0.703 2.421 2.454 1.616 2.466 4.395 2.951 5.225 1
2.754 0.265 -7.239 -5.215 6.98 6.765 1.457 -0.716 -2.339 -0.01 1
-0.01 -0.158 1.385 1.647 2.211 6.503 -0.61 0.304 1.61 -0.785 1
0.826 0.489 3.473 4.428 2.755 5.415 0.81 1.787 4.504 1.061 1
4.175 -0.465 4.435 4.615 -0.815 5.45 -2.481 6.218 9.665 -0.739 1
1.156 2.304 2.081 2.649 -0.302 4.653 -4.53 2.235 4.069 1.78 0
0.078 0.889 3.953 5.37 0.931 3.362 0.1 3.847 4.992 0.488 1
5.991 2.638 2.04 3.934 6.546 5.783 -2.809 -0.575 9.332 3.077 1
5.676 6.922 -0.745 0.879 2.292 1.785 -3.529 4.179 6.499 7.577 1
3.445 -0.834 -3.346 -2.362 3.988 3.099 -4.439 -0.594 0.642 -0.621 1
2.132 1.392 -3.555 -2.985 2.328 6.133 0.826 6.927 -0.577 0.938 0
5.215 4.299 0.474 2.294 6.205 3.315 -3.404 3.389 7.433 4.452 1
0.111 -0.724 3.343 4.103 6.375 -0.826 9.663 5.07 4.373 -1.739 1
-0.649 3.481 -2.915 0.263 6.968 6.375 1.229 4.378 0.271 4.585 1
5.419 3.611 9.535 11.634 3.355 2.428 -2.343 4.32 16.874 3.611 1
2.615 1.137 -1.66 3.307 5.114 5.988 0.736 5.734 7.314 1.261 0
2.534 4.558 0.232 1.965 0.017 0.881 -2.87 -0.259 3.846 4.752 0
0.472 2.925 0.182 0.289 6.2 2.035 -5.475 2.728 0.558 2.967 1
1.664 0.254 -3.895 -2.978 6.605 0.793 3.569 5.458 -1.757 -0.402 1
2.206 0.958 2.892 3.769 0.098 1.168 4.14 6.316 7.191 -0.088 1
0.078 5.208 1.523 3.265 0.892 5.168 -1.029 4.166 3.305 5.253 1
4.537 2.509 8.589 9.324 2.668 4.237 1.397 3.42 14.264 1.818 0
4.619 0.311 -1.089 0.793 2.069 3.087 -3.31 -0.383 5.385 0.749 1
4.277 2.275 4.483 6.88 -0.86 0.254 1.53 2.376 11.508 2.43 0
2.004 3.937 2.767 3.097 6.518 4.222 3.876 4.215 4.551 4.217 0
6.687 3.653 -0.51 0.886 0.216 1.343 1.982 3.115 7.647 3.211 1
5.473 1.532 -3.404 -2.807 5.034 0.851 -5.381 6.726 2.703 2.108 1
3.76 2.891 0.284 0.955 5.074 2.721 0.88 2.288 5.331 3.145 0
0.12 4.402 2.013 4.235 2.268 4.259 6.249 0.024 5.456 4.373 1
4.485 0.417 4.932 5.96 5.072 6.789 2.305 0.88 10.803 0.688 1
5.483 0.79 1.141 2.426 2.76 5.107 8.291 1.225 7.489 1.268 1
-0.495 0.774 -1.591 -1.167 1.538 -0.324 -3.814 0.3 -1.625 0.795 1
